customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9565-DJPIB,0,0,1,1,4,1,2,1,0,0,0,0,1,0,0,1,1,89.6,365.65,1
4328-VUFWD,0,0,1,0,39,1,1,0,0,1,0,1,0,1,1,1,0,59.3,2209.15,0
3301-LSLWQ,0,0,1,0,29,1,2,0,1,1,0,0,0,1,0,0,0,66.1,1912.15,0
7473-ZBDSN,0,0,0,1,14,1,1,2,2,2,2,2,2,2,2,1,1,18.8,255.55,0
3166-PNEOF,0,0,1,0,61,1,2,0,1,1,1,1,1,1,2,1,3,86.45,5175.3,0
5639-NTUPK,1,0,1,1,13,1,1,0,1,1,0,0,0,0,0,0,3,52.1,670.65,0
8780-YRMTT,0,0,1,0,66,0,0,0,1,0,1,1,0,0,2,0,1,47.4,3177.25,0
8348-HFYIV,1,0,1,0,2,0,0,0,0,1,1,0,1,1,0,0,0,49.25,90.35,1
5140-FOMCQ,0,0,0,0,59,1,2,1,1,0,1,0,1,1,1,0,3,109.15,6557.75,0
6242-SGYTS,1,0,0,1,62,1,2,1,1,0,0,0,1,0,1,0,3,94.95,5791.85,0
8166-ORCHU,1,1,0,0,33,1,1,1,1,0,0,1,0,1,1,0,0,93.55,3055.5,0
8414-OOEEL,1,0,1,1,66,1,1,0,0,0,1,1,1,1,2,0,3,79.5,5196.1,0
8454-AATJP,0,0,1,0,72,1,2,1,1,0,1,1,1,1,2,1,3,115.05,8405.0,0
6849-WLEYG,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,1,1,19.75,19.75,1
4659-NZRUF,0,0,1,0,19,1,2,1,1,0,0,0,0,1,0,0,0,95.15,1789.25,1
4531-AUZNK,0,0,0,1,51,1,2,1,1,1,0,1,1,0,1,0,1,95.15,5000.05,0
4191-XOVOM,1,0,1,0,63,1,2,1,0,0,0,1,1,1,0,1,0,105.4,6713.2,0
2150-OEGBV,1,0,1,0,27,1,1,2,2,2,2,2,2,2,1,1,2,20.1,562.6,0
8429-XIBUM,1,0,1,0,22,1,2,1,1,1,0,0,1,1,0,0,2,101.35,2317.1,1
1855-CFULU,0,1,1,0,4,1,1,2,2,2,2,2,2,2,0,1,1,20.05,91.45,0
4878-BUNFV,1,0,0,1,42,1,1,2,2,2,2,2,2,2,2,1,1,20.7,828.85,0
1872-EBWSC,0,0,1,0,29,1,1,2,2,2,2,2,2,2,1,1,1,20.35,617.35,0
2608-BHKFN,0,0,1,0,4,1,1,1,0,1,0,0,0,0,0,0,3,70.05,266.9,1
7026-YMSBE,1,0,1,0,30,1,1,2,2,2,2,2,2,2,1,1,1,19.7,625.05,0
7341-LXCAF,1,0,0,0,4,1,2,1,0,1,0,0,0,0,0,0,0,74.65,301.4,1
6997-UVGOX,1,0,0,1,71,1,1,0,1,0,1,1,1,1,2,1,2,85.45,6029.9,0
9674-EHPPG,1,0,0,0,46,0,0,0,1,1,1,1,0,0,2,1,3,40.4,1842.7,0
9462-MJUAW,1,0,1,0,4,1,2,0,0,1,0,0,0,0,0,1,1,50.4,206.6,1
8128-YVJRG,0,0,1,0,7,1,2,1,1,1,0,0,0,0,0,0,1,79.65,604.7,1
5440-VHLUL,1,0,1,0,69,1,2,1,0,0,0,1,1,1,1,0,2,105.2,7386.05,0
5781-BKHOP,0,0,0,0,72,1,2,1,1,0,1,0,1,0,2,1,2,100.65,7334.05,0
4283-FUTGF,1,1,1,0,19,1,2,1,0,1,1,0,0,0,0,0,0,79.85,1471.75,1
5213-TWWJU,1,0,1,0,28,1,1,1,0,1,1,1,0,1,0,1,0,91.0,2626.15,0
1569-TTNYJ,1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,78.75,412.1,1
8628-MFKAX,0,1,0,0,72,1,2,1,1,0,1,1,1,1,2,0,3,116.75,8277.05,0
2397-BRLOM,1,1,0,1,8,1,1,1,0,1,0,0,1,0,0,0,3,80.45,583.45,1
7629-WIXZF,0,0,1,0,7,1,1,0,1,1,0,0,0,1,1,0,0,59.1,369.25,0
5445-GLVOT,0,0,1,0,22,1,1,0,1,1,0,0,0,0,0,0,0,49.8,1049.05,0
3976-HXHCE,1,0,1,0,72,1,1,2,2,2,2,2,2,2,2,1,2,19.3,1414.8,0
2466-NEJOJ,1,0,0,1,8,1,1,2,2,2,2,2,2,2,0,1,3,19.65,169.75,0
0254-KCJGT,1,0,0,0,52,1,2,0,1,0,1,1,0,1,1,0,3,81.4,4354.45,0
5472-CVMDX,0,0,1,0,68,0,0,0,1,1,1,1,0,0,2,1,1,38.9,2719.2,0
6461-SZMCV,0,0,0,0,71,1,2,0,1,0,1,1,1,1,2,1,2,87.95,6365.35,0
8150-QUDFX,1,0,1,0,2,1,1,2,2,2,2,2,2,2,0,1,1,19.85,51.6,0
9508-ILZDG,0,1,1,0,34,1,2,1,0,0,0,1,1,0,0,0,0,96.35,3190.25,0
2346-DJQTB,0,0,1,0,35,0,0,0,0,1,0,0,0,0,0,1,0,24.15,812.5,0
1697-LYYYX,0,0,0,1,61,1,1,2,2,2,2,2,2,2,1,1,3,19.1,1143.8,0
1942-OQFRW,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,44.0,44.0,0
4749-VFKVB,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,1,50.1,50.1,1
9640-ZSLDC,0,0,0,1,53,1,1,0,0,1,1,0,0,1,1,1,3,60.6,3297.0,0
4231-LZUYM,0,0,0,0,72,1,2,2,2,2,2,2,2,2,2,1,2,25.65,1887.0,0
7598-UAASY,1,0,0,0,2,1,1,1,0,1,1,0,0,0,0,1,0,76.4,151.8,1
7938-OUHIO,1,0,1,0,3,1,1,1,0,1,1,1,1,1,0,0,0,98.7,293.65,1
8510-AWCXC,0,1,1,0,13,1,2,1,1,1,0,0,1,1,0,0,0,100.8,1308.1,1
6128-AQBMT,1,1,0,0,41,0,0,0,0,0,1,0,1,1,0,0,0,53.95,2215.4,0
3594-BDSOA,0,0,0,0,24,1,1,2,2,2,2,2,2,2,1,1,3,20.4,482.8,0
0431-APWVY,0,0,0,1,28,1,1,1,0,1,0,0,1,1,1,0,2,90.1,2598.95,1
5133-VRSAB,1,0,1,0,8,0,0,0,1,1,0,0,0,0,0,1,1,29.35,216.45,0
5996-DAOQL,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,0,1,20.45,20.45,0
6838-YAUVY,0,0,1,0,54,1,2,1,0,1,1,1,0,1,2,0,2,95.1,5064.85,0
0484-JPBRU,1,0,1,0,41,1,2,2,2,2,2,2,2,2,0,0,2,25.25,996.45,0
7883-ROJOC,0,0,0,0,19,1,1,0,0,1,0,0,0,0,0,1,1,44.9,839.65,0
0244-LGNFY,0,0,0,1,72,1,2,0,1,0,1,1,1,1,2,1,2,92.65,6733.0,0
7274-CGTOD,1,0,1,0,62,0,0,0,1,0,1,1,0,0,2,0,2,43.7,2618.3,0
4295-YURET,0,1,0,1,56,1,1,0,1,1,0,1,1,1,2,0,3,72.6,4084.35,0
3426-NIYYL,1,0,1,0,15,1,2,0,0,1,0,0,0,0,0,1,0,51.55,765.5,1
8225-BTJAU,1,1,1,0,10,1,1,1,0,1,0,0,0,1,0,0,0,79.25,793.55,1
4635-EJYPD,1,0,0,1,32,1,1,2,2,2,2,2,2,2,2,1,1,18.95,613.95,0
1866-ZSLJM,1,0,1,0,21,1,1,2,2,2,2,2,2,2,0,1,3,20.5,402.85,0
4636-TVXVG,1,0,0,1,62,1,1,2,2,2,2,2,2,2,1,1,2,19.95,1244.8,0
4236-UJPWO,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,24.5,46.4,0
9392-XBGTD,1,0,1,1,27,1,1,2,2,2,2,2,2,2,2,1,1,20.6,581.85,0
3387-VATUS,1,0,1,0,5,1,2,1,0,1,0,0,1,1,0,0,2,94.85,462.8,1
6402-SSEJG,0,0,1,0,25,0,0,0,1,0,1,0,1,1,1,1,0,61.05,1540.2,0
1143-NMNQJ,0,0,1,0,2,1,2,1,0,1,0,0,0,1,0,0,0,85.7,169.8,1
1169-SAOCL,1,0,1,0,49,1,2,1,0,0,0,1,1,1,1,0,2,106.65,5168.1,0
1110-KYLGQ,0,0,1,0,63,1,2,1,1,0,1,0,1,1,0,1,3,108.25,6780.1,0
9929-PLVPA,0,0,1,1,4,1,1,2,2,2,2,2,2,2,0,1,3,20.4,94.5,0
3518-PZXZQ,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,55.3,55.3,0
2371-JUNGC,1,0,1,0,11,1,1,2,2,2,2,2,2,2,0,1,1,20.25,208.0,0
7693-QPEFS,1,1,1,0,52,1,2,1,0,1,0,0,0,0,0,0,2,72.95,3829.75,0
0924-BJCRC,0,1,0,0,60,1,2,1,0,0,0,0,0,1,0,1,0,89.45,5294.6,0
5074-FBGHB,1,0,1,0,64,1,2,1,0,1,1,1,1,1,1,0,3,104.65,6889.8,0
2351-BKRZW,0,0,0,1,43,1,1,0,1,1,1,0,1,1,2,1,2,75.2,3254.35,0
4455-BFSPD,0,0,0,0,61,1,2,1,0,1,0,1,1,1,1,1,2,101.15,6383.9,0
0415-MOSGF,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,44.4,44.4,1
1724-BQUHA,1,1,1,0,5,1,1,1,0,1,0,0,1,1,0,0,0,89.5,477.7,1
3948-KXDUF,1,0,1,0,66,1,2,0,1,0,1,1,0,0,2,1,2,68.75,4447.55,0
2323-ARSVR,1,0,0,0,67,1,1,1,1,0,1,1,1,1,2,0,0,111.05,7321.05,0
0815-MFZGM,0,0,0,0,42,1,1,1,0,1,1,1,1,1,2,0,3,99.0,4135.0,0
4826-XTSOH,1,1,0,0,1,1,2,1,0,1,0,0,1,0,0,0,0,86.05,86.05,1
5480-XTFFL,0,0,0,1,31,1,1,2,2,2,2,2,2,2,2,1,1,21.0,697.7,0
8295-FHIVV,1,0,1,0,7,1,1,2,2,2,2,2,2,2,0,0,1,19.4,168.65,0
2495-INZWQ,1,0,1,0,4,0,0,0,0,1,0,0,1,1,0,0,0,44.55,174.3,1
9086-YJYXS,1,0,0,1,34,1,2,0,0,1,1,0,1,1,1,1,2,77.2,2753.8,0
1179-INLAT,1,0,1,0,3,1,1,2,2,2,2,2,2,2,1,0,1,19.45,69.25,0
7909-FIOIY,0,0,0,1,19,0,0,0,0,1,0,0,0,0,0,0,1,24.85,434.8,0
4139-SUGLD,1,0,0,1,31,0,0,0,1,1,0,1,0,0,0,1,2,35.4,1077.5,1
6857-VWJDT,0,0,1,0,1,1,2,1,0,1,0,0,1,1,0,1,1,95.65,95.65,1
6351-SCJKT,1,0,1,0,3,0,0,0,1,1,1,1,0,0,0,1,1,41.35,107.25,0
5468-BPMMO,1,0,0,0,46,1,1,2,2,2,2,2,2,2,0,1,0,19.6,851.2,0
5624-BQSSA,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.95,20.95,1
0197-PNKNK,0,0,0,1,69,1,2,1,1,1,1,0,0,0,1,1,2,84.45,5848.6,0
2439-QKJUL,1,0,1,0,5,1,1,2,2,2,2,2,2,2,0,1,1,20.25,109.8,0
1194-SPVSP,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,2,19.65,19.65,0
9534-NSXEM,1,0,1,0,26,1,1,2,2,2,2,2,2,2,1,0,3,20.65,595.5,0
2408-WITXK,0,1,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,34.7,329.8,1
8929-KSWIH,1,0,1,0,25,1,1,1,0,1,1,1,1,1,2,1,2,99.3,2513.5,0
2250-IVBWA,1,0,0,1,64,1,1,1,1,0,0,0,0,0,0,1,0,81.05,5135.35,0
1810-MVMAI,1,0,0,1,30,1,2,0,1,0,1,1,0,0,0,1,0,67.6,2000.2,0
9506-UXUSK,1,0,1,0,13,1,1,1,0,1,0,0,0,0,0,0,0,70.15,931.75,0
1229-RCALF,0,0,0,0,64,1,2,1,1,0,1,1,1,1,1,0,0,115.0,7396.15,0
3572-UOLYZ,0,0,1,1,46,1,2,1,0,1,1,1,0,0,0,0,2,84.8,3958.85,0
1429-UYJSV,0,0,1,0,12,1,1,2,2,2,2,2,2,2,1,1,1,19.7,260.9,0
5577-OTWWW,0,0,1,0,15,1,1,2,2,2,2,2,2,2,0,1,2,19.75,297.3,1
6100-QQHEB,1,0,0,1,17,1,2,1,0,1,0,0,1,1,0,0,0,92.55,1515.1,1
6366-XIVKZ,0,0,0,1,13,1,1,0,1,1,1,0,0,1,0,0,1,63.15,816.8,0
3470-OBUET,0,0,0,1,67,1,2,0,1,0,0,1,1,0,2,1,3,74.0,4868.4,0
2770-NSVDG,1,0,0,0,24,0,0,0,0,1,1,0,0,0,0,1,0,29.1,688.0,0
9375-MHRRS,1,0,1,0,6,1,1,0,0,1,0,1,0,0,0,1,1,50.05,288.35,0
2634-HCZGT,1,1,0,0,53,1,2,0,1,1,0,1,0,0,1,0,0,60.05,3229.65,1
7503-QQRVF,1,1,0,0,16,1,1,1,0,0,0,0,0,0,0,0,3,74.3,1178.25,1
4860-YZGZM,1,0,1,0,10,1,1,2,2,2,2,2,2,2,0,1,0,20.0,185.4,0
6599-GZWCM,0,0,1,0,13,1,1,1,0,0,0,0,0,0,1,0,1,74.65,966.25,0
2691-NZETQ,1,0,1,0,9,1,2,1,0,1,0,0,1,0,0,0,0,85.35,758.6,1
4404-HIBDJ,0,0,1,0,25,1,1,0,1,0,1,1,1,0,1,1,1,74.3,1863.8,1
5533-NHFRF,1,1,1,0,7,0,0,0,0,0,0,1,0,1,0,0,0,44.4,265.8,0
7037-MTYVW,1,0,0,1,38,1,2,0,1,1,1,1,1,1,2,0,2,85.4,3297.0,0
4760-THGOT,0,0,0,0,43,1,2,1,1,0,0,0,0,1,0,0,0,94.1,4107.3,0
7295-JOMMD,0,0,1,1,4,1,1,1,0,1,1,1,1,1,0,0,2,98.1,396.3,1
4016-BJKTZ,0,0,1,0,25,1,2,1,0,0,1,1,1,1,2,1,0,108.9,2809.05,0
6584-VQMYT,1,0,1,1,27,1,1,0,1,0,0,0,0,0,1,1,1,56.2,1567.55,0
9838-BFCQT,1,0,0,1,72,1,2,2,2,2,2,2,2,2,2,1,1,26.1,1851.45,0
2790-XUYMV,1,0,1,1,71,1,2,1,1,0,0,0,0,0,1,0,3,85.45,6028.95,0
0581-MDMPW,0,0,1,0,24,1,2,1,0,1,1,0,1,0,0,0,3,88.95,2072.75,0
5013-SBUIH,0,0,1,0,50,1,2,1,1,0,0,1,1,1,2,0,0,109.65,5551.15,1
1023-BQXZE,1,0,1,0,57,1,1,0,1,1,1,0,1,1,2,0,2,74.35,4317.35,0
9163-GHAYE,0,0,1,0,15,1,1,0,0,0,0,0,0,0,0,1,0,48.85,736.8,0
3904-UKFRE,1,0,1,0,4,1,2,1,1,1,0,0,0,0,0,0,0,80.1,336.15,0
5353-WILCI,0,0,1,0,28,1,1,0,1,0,0,0,0,0,0,1,0,56.05,1522.65,0
0709-TVGUR,0,1,1,0,9,1,2,1,0,1,0,0,0,0,0,0,0,74.55,622.9,1
0058-EVZWM,0,0,0,0,55,1,2,1,1,1,0,0,1,0,0,0,2,89.8,4959.6,0
6023-YEBUP,1,0,1,0,3,1,2,1,0,1,1,0,1,1,0,0,0,100.95,329.95,1
7209-JCUDS,1,0,1,0,10,1,1,1,0,1,1,0,1,1,0,0,0,94.9,1048.85,1
7009-PCARS,1,0,1,1,55,1,1,2,2,2,2,2,2,2,1,1,2,19.1,1001.5,0
0519-DRGTI,0,0,0,1,20,1,1,2,2,2,2,2,2,2,0,1,1,20.35,442.6,0
1017-FBQMM,0,0,0,1,62,1,2,1,0,0,0,1,1,1,1,0,3,106.05,6703.5,0
3001-CBHLQ,1,1,0,0,32,1,2,1,0,1,1,1,1,1,0,0,0,104.9,3351.55,1
1985-MBRYP,0,0,1,0,43,1,1,2,2,2,2,2,2,2,2,0,2,19.65,779.25,0
6158-DWPZT,1,0,0,0,9,0,0,0,0,1,0,0,0,0,1,1,2,24.1,259.8,1
9372-TXXPS,0,0,0,0,60,1,1,0,1,0,0,1,0,0,2,1,2,59.85,3483.45,0
3259-QMXUN,1,0,0,0,58,1,2,0,1,0,1,0,1,1,2,0,0,86.1,4890.5,0
1015-JPFYW,1,0,1,1,7,1,1,2,2,2,2,2,2,2,1,1,1,19.45,136.75,0
6645-MXQJT,1,0,0,1,2,1,1,1,1,1,0,0,1,1,0,1,0,97.1,184.15,0
4360-QRAVE,1,1,1,0,37,0,0,0,0,0,1,0,0,0,0,1,0,36.65,1315.0,0
8433-WPJTV,0,1,0,1,65,1,2,1,0,1,1,1,1,1,1,0,2,103.9,6767.1,0
5804-JMYIO,0,0,0,1,39,1,1,2,2,2,2,2,2,2,2,1,1,19.75,757.95,0
3763-GCZHZ,1,0,0,0,66,1,2,1,0,0,0,1,1,1,1,0,0,104.05,6890.0,1
6484-LATFU,1,0,1,0,68,1,2,2,2,2,2,2,2,2,2,1,1,24.55,1657.4,0
7599-NTMDP,0,0,0,1,62,0,0,0,1,0,0,1,1,0,2,1,2,48.7,3008.55,0
0772-GYEQQ,1,0,1,0,3,1,1,1,0,1,1,1,1,0,0,0,1,88.35,262.05,1
0536-ACXIP,0,0,0,0,72,1,2,1,1,0,1,0,1,1,2,0,0,109.55,8165.1,0
0936-NQLJU,0,0,0,0,41,1,1,2,2,2,2,2,2,2,2,1,3,20.65,875.55,0
4831-EOBFE,1,0,0,1,29,1,1,1,1,1,0,0,1,1,0,1,3,94.65,2649.15,1
1575-KRZZE,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,1,0,55.2,220.65,0
3251-YMVWZ,1,0,1,0,53,1,2,2,2,2,2,2,2,2,1,1,2,24.05,1301.9,0
4102-OQUPX,1,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,74.4,74.4,1
9170-GYZJC,0,0,0,1,41,1,2,0,1,0,1,1,0,1,0,1,3,79.9,3326.2,1
4884-LEVMQ,1,0,0,0,39,1,1,2,2,2,2,2,2,2,2,0,2,20.45,790.0,0
8857-CUPFQ,1,0,0,0,63,1,1,2,2,2,2,2,2,2,2,1,1,19.25,1237.65,0
7610-TVOPG,1,0,1,0,15,1,2,2,2,2,2,2,2,2,0,0,0,26.35,378.6,0
3638-DIMPH,0,0,0,0,13,1,1,0,0,1,0,0,0,0,1,1,0,43.8,592.65,0
1845-ZLLIG,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,50.15,50.15,0
8559-WNQZS,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,1,1,20.45,20.45,0
3999-QGRJH,1,1,1,0,8,1,1,1,0,1,0,0,0,0,0,0,0,69.7,560.85,1
1699-UOTXU,1,0,1,0,60,1,1,0,1,0,1,0,0,0,2,1,0,61.4,3638.25,0
2454-RPBRZ,0,1,0,0,12,1,2,1,0,0,1,0,1,0,0,0,0,98.1,1060.2,1
0635-WKOLD,1,0,0,0,40,1,2,0,0,0,0,1,1,0,1,1,3,70.75,2921.75,0
5993-JSUWV,0,0,1,0,66,1,1,0,1,0,1,0,0,0,2,0,2,61.15,4017.45,0
4518-FZBSX,1,0,0,1,42,1,1,2,2,2,2,2,2,2,1,1,1,20.25,854.9,0
5387-ASZNZ,0,1,1,0,66,1,2,0,1,0,0,1,0,0,1,0,3,63.85,4174.35,0
6988-CJEYV,1,0,1,0,49,1,2,1,0,0,0,0,1,1,0,1,0,98.7,4920.55,0
2002-MZHWP,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.5,20.5,1
3097-FQTVJ,0,0,1,0,41,1,1,2,2,2,2,2,2,2,2,1,1,20.0,810.3,0
5465-BUBFA,0,0,0,1,41,1,1,2,2,2,2,2,2,2,2,1,2,19.3,772.4,0
7299-GNVPL,0,0,0,1,23,1,1,1,1,0,0,1,0,0,0,1,1,84.4,1936.85,0
9743-DQKQW,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,0,25.1,79.8,0
1215-VFYVK,0,0,1,0,4,0,0,0,1,1,1,1,0,1,0,1,1,48.25,202.25,0
9371-BITHB,0,0,0,1,52,1,1,2,2,2,2,2,2,2,2,1,1,19.85,1070.5,0
2265-CYWIV,0,1,0,0,4,1,2,1,1,1,0,0,1,1,0,0,0,99.6,347.65,1
9093-FPDLG,0,0,1,0,11,1,1,1,0,0,1,1,0,1,0,0,0,94.2,999.9,0
0541-FITGH,0,0,0,0,2,1,1,0,1,1,0,0,0,1,0,0,1,62.15,113.1,0
6985-HAYWX,0,0,0,0,26,1,2,1,0,0,0,0,0,0,0,1,2,79.3,2015.8,0
7508-KBIMB,1,0,0,1,24,1,1,0,1,1,1,0,0,0,1,0,3,56.25,1454.25,0
6838-HVLXG,0,0,1,0,12,1,1,2,2,2,2,2,2,2,0,1,1,20.3,246.7,0
2277-DJJDL,1,1,0,0,60,1,2,1,0,1,0,1,1,1,0,0,0,99.0,6017.9,0
1897-OKVMW,0,0,0,1,64,1,2,0,1,0,1,1,1,1,2,0,1,90.6,5817.45,0
5485-ITNPC,1,0,0,0,66,1,1,0,1,0,1,1,1,1,2,0,2,85.9,5595.3,0
0233-FTHAV,0,0,1,0,60,1,2,1,0,1,1,0,0,0,1,0,2,79.2,4765.0,0
4644-PIZRT,1,0,0,1,17,1,2,0,1,1,1,0,1,0,1,0,2,70.35,1201.65,0
8922-NPKBJ,1,0,0,1,42,1,1,2,2,2,2,2,2,2,2,1,1,19.35,867.3,0
2740-TVLFN,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,50.15,50.15,0
7771-CFQRQ,0,0,0,1,47,1,1,0,0,0,0,1,0,1,2,1,2,63.8,3007.25,0
9512-PHSMG,0,0,0,0,10,1,1,2,2,2,2,2,2,2,0,0,1,20.55,252.75,0
6963-EZQEE,1,1,0,0,70,1,2,0,1,0,1,1,1,1,2,0,3,88.55,6306.5,0
2452-KDRRH,1,1,1,0,67,1,2,1,0,1,1,0,1,1,0,0,3,101.4,6841.05,0
2004-OCQXK,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,81.95,81.95,1
5027-QPKTE,1,0,0,0,7,1,1,1,0,1,0,0,0,0,0,0,0,69.35,451.1,1
4146-SVFUD,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,44.6,44.6,0
1564-HJUVY,1,0,1,0,4,1,1,0,0,0,0,1,1,0,0,0,2,63.75,226.2,0
3617-XLSGQ,0,0,0,1,66,1,2,1,1,0,1,0,1,1,2,1,2,109.25,7082.5,0
7517-LDMPS,0,0,1,0,12,1,1,1,0,0,0,0,0,1,0,0,0,84.6,1017.35,0
7244-KXYZN,0,0,1,0,24,1,1,2,2,2,2,2,2,2,1,1,3,20.45,527.35,0
5226-NOZFC,1,0,1,0,26,1,1,1,0,0,0,0,1,0,0,0,0,85.75,2146.5,0
2672-HUYVI,0,0,1,0,6,1,1,1,0,1,0,0,1,1,0,0,0,91.1,455.3,1
1400-WIVLL,1,0,0,0,57,1,2,1,0,1,1,1,1,1,2,1,0,107.95,5969.85,0
7508-MYBOG,1,0,0,0,14,1,2,1,0,1,0,0,1,0,0,0,0,86.1,1235.55,1
8148-NLEGT,0,0,0,1,42,1,2,2,2,2,2,2,2,2,2,1,0,22.95,1014.25,0
0148-DCDOS,1,0,1,0,25,1,2,1,0,1,0,0,1,1,0,0,2,94.7,2362.1,1
8347-GDTMP,0,0,0,0,64,1,1,2,2,2,2,2,2,2,2,1,3,19.45,1225.65,0
9992-RRAMN,1,0,0,0,22,1,2,1,0,1,0,0,0,1,0,0,0,85.1,1873.7,1
6746-WAUWT,1,0,1,0,19,1,1,2,2,2,2,2,2,2,1,0,3,19.7,386.5,0
0310-MVLET,0,0,0,1,61,1,2,1,0,0,0,0,1,1,0,0,0,99.15,6010.05,1
0428-IKYCP,1,0,0,0,22,1,1,1,0,1,1,0,1,0,0,0,2,87.0,1850.65,0
4550-VBOFE,1,1,0,0,70,1,2,1,0,0,1,0,1,1,0,0,0,102.95,7101.5,1
2187-PKZAY,1,0,1,0,12,1,1,1,0,1,0,0,0,1,0,0,2,79.95,1043.4,0
4003-OCTMP,0,0,0,0,31,1,1,0,1,1,0,1,0,1,1,0,0,64.0,1910.75,0
6652-YFFJO,0,0,1,0,11,1,1,0,0,1,0,0,1,1,0,0,0,64.9,716.1,0
7225-IILWY,1,0,0,1,68,1,2,2,2,2,2,2,2,2,2,1,1,25.75,1686.15,0
5248-RPYWW,0,1,0,1,72,1,2,0,1,0,1,1,1,1,2,0,2,90.15,6716.45,0
7923-IYJWY,1,1,1,0,67,1,2,1,1,0,1,1,1,1,2,0,3,116.1,7839.85,0
3170-GWYKC,0,0,1,0,60,1,1,1,1,1,1,1,1,1,0,0,2,104.95,6236.75,0
5696-QURRL,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,45.05,45.05,1
7409-KIUTL,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,71.0,71.0,1
9830-ECLEN,1,0,0,1,58,0,0,0,1,0,1,0,1,0,1,1,1,50.0,2919.85,0
1732-VHUBQ,0,1,0,1,47,1,1,1,0,1,0,0,0,0,0,1,2,70.55,3309.25,1
0495-RVCBF,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,79.7,79.7,1
2668-TZSPS,1,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,20.45,20.45,0
7854-EDSSA,1,0,1,0,22,1,2,0,1,0,0,0,0,0,0,1,0,59.0,1254.7,1
8869-TORSS,0,0,1,0,48,1,1,0,1,1,1,1,0,0,1,0,3,60.35,2896.4,1
7446-SFAOA,0,0,0,0,37,1,1,2,2,2,2,2,2,2,1,0,2,19.85,717.5,0
9522-ZSINC,1,0,1,0,13,1,1,2,2,2,2,2,2,2,1,0,0,19.95,253.8,0
8234-GSZYK,1,0,1,0,43,1,2,2,2,2,2,2,2,2,2,1,2,26.45,1110.05,0
6505-OZNPG,0,0,1,0,6,0,0,0,1,0,1,1,1,1,2,0,1,63.4,348.8,0
6164-HAQTX,1,0,1,0,71,0,0,0,1,0,1,1,1,0,2,1,2,53.95,3888.65,0
0679-IDSTG,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,69.25,69.25,1
7765-LWVVH,0,0,0,1,72,1,2,1,1,0,0,0,1,0,2,0,0,95.1,6843.15,0
1658-TJVOA,0,1,1,0,6,1,1,1,1,1,0,0,0,0,0,0,0,74.1,450.9,0
0953-LGOVU,1,0,0,1,12,0,0,0,0,0,0,1,0,0,0,1,1,35.5,432.25,0
2115-BFTIW,1,0,1,0,25,1,1,1,0,1,0,0,0,0,0,1,1,70.95,1767.35,1
4692-NNQRU,0,0,0,0,21,1,1,1,0,1,1,1,0,0,1,1,0,79.2,1742.45,0
7742-MYPGI,0,0,0,1,6,1,1,0,0,1,0,1,0,0,0,0,1,48.8,297.35,0
0611-DFXKO,1,0,0,0,20,1,1,1,0,1,0,0,1,1,0,0,1,89.0,1820.45,1
7780-OTDSO,1,0,0,0,18,1,2,1,1,1,0,0,1,1,0,0,0,99.4,1742.95,1
9619-GSATL,0,0,1,0,43,1,1,0,0,0,0,1,0,0,1,1,0,55.45,2444.25,0
5622-UEJFI,0,0,0,1,35,1,2,2,2,2,2,2,2,2,2,0,3,25.4,949.8,0
9747-DDZOS,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,2,73.5,73.5,1
0674-DGMAQ,1,1,0,0,32,1,2,1,0,0,1,0,0,1,0,0,0,93.5,2970.8,0
